VisitID,VisitDateRaw,RepID,RepNameRaw,DoctorID,DoctorNameRaw,SpecialtyRaw,TerritoryRaw,DoctorClass,VisitStatus,Outcome,VisitType,SamplesGiven,FollowUpRequired,DurationMin
V0005819,2025-09-03,R001,Ahmed Hassan,D0025,Dr. Aya Adel,Pedia,Shebin El-Kom,A,Completed,No Interest,Educational,2,No,16
V0005820,2025-09-03,R001,Ahmed Hassan,D0017,Dr. Sara Adel,Pedia,Shebin El-Kom,B,Cancelled,Not Applicable,Launch,0,No,0
V0005821,2025-09-03,R002,Mona Samir,D0047,Dr. Mohamed Hassan,Gyna,Menouf,C,Completed,Follow-up,Educational,0,Yes,11
V0005822,2025-09-03,R002,Mona Samir,D0031,Dr. Rana Ali,Internal,Menouf,B,Completed,Sample Accepted,Routine,2,No,24
V0005823,2025-09-03,R002,Mona Samir,D0038,Dr. Sara Hassan,Internal,Menouf,B,Completed,Follow-up,Follow-up,2,Yes,24
V0005824,2025-09-03,R003,Karim Hany,D0059,Dr. Rana Ali,Internal,Ashmoun,B,Completed,Sample Accepted,Educational,0,Yes,20
V0005825,2025-09-03,R003,Karim Hany,D0062,Dr. Mina Saad,Internal,Ashmoun,A,Rescheduled,Not Applicable,Launch,0,No,0
V0005826,2025-09-03,R004,Sara Mostafa,D0098,Dr. Mahmoud Ali,Internal,Sadat City,A,Completed,Follow-up,Routine,1,Yes,17
V0005827,2025-09-03,R004,Sara Mostafa,D0083,Dr. Mariam Tarek,Internal,Sadat City,B,Completed,Follow-up,Launch,0,Yes,12
V0005828,2025-09-03,R005,Mahmoud Tarek,D0128,Dr. Nour Saad,Internal,Tanta,B,Completed,Follow-up,Follow-up,1,No,29
V0005829,2025-09-03,R005,Mahmoud Tarek,D0121,Dr. Mahmoud Adel,Gyna,Tanta,B,Completed,Interested,Launch,0,Yes,23
V0005830,2025-09-03,R005,Mahmoud Tarek,D0103,Dr. Mariam Tarek,Gyna,Tanta,A,Completed,Interested,Launch,2,No,14
V0005831,2025-09-03,R005,Mahmoud Tarek,D0102,Dr. Mostafa Emad,Internal,Tanta,C,Completed,Follow-up,Educational,0,Yes,18
V0005832,2025-09-03,R006,Nada Wael,D0149,Dr. Aya Ali,Gyna,El Mahalla El Kubra,B,Completed,Interested,Routine,2,Yes,23
V0005833,2025-09-03,R006,Nada Wael,D0138, Dr. Aya Saad,Internal,El Mahalla El Kubra,A,Cancelled,Not Applicable,Routine,0,No,0
V0005834,2025-09-03,R008,Yara Emad,D0218,Dr. Rana Ali,Internal,Shubra El Kheima,A,Completed,Sample Accepted,Follow-up,0,Yes,23
V0005835,09/03/2025,R008,Yara Emad,D0213,Dr. Mina Ali,Internal,Shubra El Kheima,B,Rescheduled,Not Applicable,Routine,0,No,0
V0005836,2025-09-03,R008,Yara Emad,D0192,Dr. Rana Wael,Gyna,Shubra El Kheima,C,Completed,Sample Accepted,Follow-up,0,Yes,14
V0005837,2025-09-03,R011,Mohamed Saad,D0296,Dr. Aya Adel,Pedia,Nasr City,B,Completed,Sample Accepted,Follow-up,0,Yes,14
V0005838,2025-09-03,R011,Mohamed Saad,D0280,Dr. Mahmoud Samir,Internal,Nasr City,C,Completed,Interested,Follow-up,1,Yes,20
V0005839,2025-09-03,R011,Mohamed Saad,D0278,Dr. Sara Tarek,Gyna,Nasr City,C,Completed,Sample Accepted,Routine,1,No,28
V0005840,2025-09-03,R012,Nourhan Atef,D0310,Dr. Mohamed Fathy,Internal,Heliopolis,C,Cancelled,Not Applicable,Routine,0,No,0
V0005841,2025-09-03,R012,Nourhan Atef,D0320,Dr. Mariam Saad,Internal,Heliopolis,B,Completed,Sample Accepted,Routine,2,Yes,22
V0005842,2025-09-03,R012,Nourhan Atef,D0332,Dr. Aya Ali,Pedia,Heliopolis,B,Completed,Sample Accepted,Routine,0,Yes,30
V0005843,2025-09-03,R014,Aya Magdy,D0101,Dr. Mostafa Hassan,Internal,Tanta,B,Completed,Follow-up,Launch,0,No,10
V0005844,2025-09-03,R014,Aya Magdy,D0121,Dr. Mahmoud Adel,Gyna,Tanta,B,Completed,Sample Accepted,Launch,1,No,12
V0005845,2025-09-03,R016,Salma Osama,D0282,Dr. Aya Adel,Gyna,Nasr City,B,Completed,Sample Accepted,Follow-up,0,Yes,22
V0005846,2025-09-03,R016,Salma Osama,D0293,Dr. Aya Samir,Internal,Nasr City,B,Completed,Sample Accepted,Follow-up,1,Yes,12
V0005847,2025-09-03,R016,Salma Osama,D0301,Dr. Mostafa Saad,Pedia,Nasr City,A,Completed,Interested,Launch,2,Yes,15
V0005848,2025-09-04,R001,Ahmed Hassan,D0019,Dr. Mina Wael,Gyna,Shebin El-Kom,C,Completed,Interested,Educational,1,No,9
V0005849,2025-09-04,R001,Ahmed Hassan,D0002,Dr. Rana Ali,Internal,Shebin El-Kom,A,Completed,Sample Accepted,Routine,1,Yes,19
V0005850,2025-09-04,R002,Mona Samir,D0048,Dr. Mohamed Emad,Pedia,Menouf,C,Completed,Sample Accepted,Educational,2,No,19
V0005851,2025-09-04,R002,Mona Samir,D0046,Dr. Mahmoud Emad,Internal,Menouf,B,Completed,No Interest,Launch,0,No,28
V0005852,2025-09-04,R003,Karim Hany,D0068,Dr. Mohamed Nabil,Internal,Ashmoun,C,Completed,Interested,Follow-up,1,Yes,15
V0005853,2025-09-04,R003,Karim Hany,D0064,Dr. Mahmoud Hassan,Gyna,Ashmoun,B,Completed,No Interest,Educational,1,No,27
V0005854,2025-09-04,R003,Karim Hany,D0065,Dr. Nour Samir,Gyna,Ashmoun,A,Completed,Interested,Follow-up,1,Yes,9
V0005855,2025-09-04,R004,Sara Mostafa,D0081,Dr. Mahmoud Tarek,Pedia,Sadat City,C,Cancelled,Not Applicable,Educational,0,No,0
V0005856,2025-09-04,R004,Sara Mostafa,D0077,Dr. Mohamed Nabil,Pedia,Sadat City,A,Completed,Not Available,Educational,3,No,17
V0005857,2025-09-04,R004,Sara Mostafa,D0091,Dr. Sara Ali,Gyna,Sadat City,A,Completed,Not Available,Launch,1,No,20
V0005858,2025-09-04,R004,Sara Mostafa,D0092,Dr. Nour Wael,Internal,Sadat City,B,Rescheduled,Not Applicable,Launch,0,No,0
V0005859,2025-09-04,R005,Mahmoud Tarek,D0105,Dr. Ahmed Tarek,Internal,Tanta,B,Rescheduled,Not Applicable,Launch,0,No,0
V0005860,2025-09-04,R005,Mahmoud Tarek,D0127,Dr. Mariam Samir,Gyna,Tanta,A,Cancelled,Not Applicable,Routine,0,No,0
V0005861,2025-09-04,R005,Mahmoud Tarek,D0113,Dr. Mahmoud Wael,Pedia,Tanta,B,Completed,Sample Accepted,Educational,1,No,9
V0005862,2025-09-04,R006,Nada Wael,D0131,Dr. Mariam Emad,Internal,El Mahalla El Kubra,A,Completed,Follow-up,Follow-up,1,No,19
V0005863,2025-09-04,R006,Nada Wael,D0151,Dr. Mina Hassan,Gyn,El Mahalla El Kubra,B,Completed,Interested,Educational,1,Yes,31
V0005864,04/09/2025,R007,Mostafa Adel,D0177,Dr. Mina Hassan,Pedia,Benha,A,Completed,Interested,Follow-up,2,Yes,9
V0005865,2025-09-04,R007,Mostafa Adel,D0181,Dr. Mina Ali,Internal,Benha,B,Completed,Interested,Launch,1,Yes,21
V0005866,2025-09-04,R011,Mohamed Saad,D0278,Dr. Sara Tarek,Gyna,Nasr City,C,Completed,Sample Accepted,Launch,0,No,18
V0005867,2025-09-04,R011,Mohamed Saad,D0304,Dr. Mostafa Adel,Pedia,Nasr City,B,Completed,Not Available,Launch,0,No,22
V0005868,2025-09-04,R012,Nourhan Atef,D0339,Dr. Sara Saad,Internal,Heliopolis,C,Completed,Sample Accepted,Launch,1,Yes,24
V0005869,2025-09-04,R012,Nourhan Atef,D0337,Dr. Ahmed Nabil,Gyna,Heliopolis,B,Completed,Sample Accepted,Launch,0,Yes,8
V0005870,2025-09-04,R012,Nourhan Atef,D0311,Dr. Mariam Adel,Internal,Heliopolis,C,Completed,Sample Accepted,Educational,0,No,20
V0005871,2025-09-04,R013,Khaled Ibrahim,D0011,Dr. Mohamed Saad,Internal,Shebin El-Kom,A,Completed,Interested,Educational,1,No,11
V0005872,2025-09-04,R013,Khaled Ibrahim,D0017,Dr. Sara Adel,Pedia,Shebin El-Kom,B,Completed,Interested,Launch,1,No,20
V0005873,2025-09-04,R013,Khaled Ibrahim,D0021,Dr. Mostafa Ali,Gyna,Shebin El-Kom,C,Completed,Sample Accepted,Launch,1,Yes,14
V0005874,2025-09-04,R015,Amr Fathy,D0206,Dr. Rana Ali,Pedia,Shubra El Kheima,B,Rescheduled,Not Applicable,Follow-up,0,No,0
V0005875,2025-09-04,R015,Amr Fathy,D0190,Dr. Ahmed Samir,Internal,Shubra El Kheima,B,Completed,Follow-up,Routine,1,No,15
V0005876,2025-09-04,R015,Amr Fathy,D0188,Dr. Mahmoud Wael,Pedia,Shubra El Kheima,C,Completed,Follow-up,Educational,0,Yes,19
V0005877,2025-09-04,R016,Salma Osama,D0277,Dr. Rana Samir,Internal,Nasr City,A,Completed,Follow-up,Educational,1,No,23
V0005878,2025-09-04,R016,Salma Osama,D0300,Dr. Mahmoud Fathy,Pedia,Nasr City,A,Completed,No Interest,Routine,1,No,22
V0005879,2025-09-05,R001,Ahmed Hassan,D0022,Dr. Mostafa Nabil,Internal,Shebin El-Kom,B,Completed,Interested,Routine,0,No,32
V0005880,2025-09-05,R001,Ahmed Hassan,D0024,Dr. Nour Wael,Internal,Shebin El-Kom,C,Completed,Sample Accepted,Launch,0,Yes,23
V0005881,2025-09-05,R002,Mona Samir,D0045,Dr. Mariam Saad,Internal,Menouf,C,Completed,Follow-up,Routine,1,Yes,20
V0005882,2025-09-05,R002,Mona Samir,D0043,Dr. Mahmoud Nabil,Internal,Menouf,A,Completed,Interested,Educational,0,Yes,19
V0005883,2025-09-05,R002,Mona Samir,D0031,Dr. Rana Ali,Internal,Menouf,B,Completed,Follow-up,Routine,1,Yes,11
V0005884,2025-09-05,R002,Mona Samir,D0032,Dr. Mostafa Fathy,Pedia,Menouf,C,Completed,Follow-up,Follow-up,2,Yes,19
V0005885,2025-09-05,R005,Mahmoud Tarek,D0124,Dr. Aya Saad,Internal Med,Tanta,C,Completed,Not Available,Launch,1,No,16
V0005886,2025-09-05,R005,Mahmoud Tarek,D0123,Dr. Sara Saad,Internal,Tanta,B,Completed,Interested,Launch,0,No,10
V0005887,2025-09-05,R005,Mahmoud Tarek,D0114,Dr. Mariam Emad,Pedia,Tanta,A,Completed,Follow-up,Follow-up,2,Yes,25
V0005888,2025-09-05,R005,Mahmoud Tarek,D0115,Dr. Mostafa Adel,Pedia,Tanta,B,Completed,Sample Accepted,Routine,1,No,5
V0005889,2025-09-05,R006,NADA WAEL,D0149,Dr. Aya Ali,Gyna,El Mahalla El Kubra,B,Completed,Interested,Launch,1,Yes,23
V0005890,2025-09-05,R006,Nada Wael,D0155,Dr. Sara Fathy,Internal,El Mahalla El Kubra,C,Cancelled,Not Applicable,Routine,0,No,0
V0005891,2025-09-05,R006,Nada Wael,D0153,Dr. Mahmoud Hassan,Internal,El Mahalla El Kubra,B,Completed,No Interest,Launch,1,No,13
V0005892,2025-09-05,R006,Nada Wael,D0136,Dr. Mostafa Saad,Internal,El Mahalla El Kubra,B,Completed,No Interest,Educational,1,No,7
V0005893,2025-09-05,R007,Mostafa Adel,D0175,Dr. Sara Saad,Pedia,Benha,B,Completed,Not Available,Launch,0,No,17
V0005894,2025-09-05,R007,Mostafa Adel,D0177,Dr. Mina Hassan,Pedia,Benha,A,Cancelled,Not Applicable,Launch,0,No,0
V0005895,2025-09-05,R008,Yara Emad,D0218,Dr. Rana Ali,Internal,Shubra El Kheima,A,Cancelled,Not Applicable,Educational,0,No,0
V0005896,2025-09-05,R008,Yara Emad,D0215,Dr. Mohamed Saad,internal ,Shubra El Kheima,C,Completed,Sample Accepted,Routine,0,No,9
V0005897,2025-09-05,R008,Yara Emad,D0203,Dr. Mohamed Saad,Gyna,Shubra El Kheima,A,Completed,Follow-up,Educational,1,Yes,16
V0005898,2025-09-05,R010,Rana Ashraf,D0271,Dr. Mina Ali,Gyna,Maadi,C,Completed,No Interest,Educational,0,No,14
V0005899,2025-09-05,R010,Rana Ashraf,D0251,Dr. Mostafa Hassan,Internal,Maadi,A,Completed,Interested,Launch,2,Yes,19
V0005900,2025-09-05,R010,Rana Ashraf,D0247,Dr. Aya Nabil,Internal,Maadi,B,Completed,Interested,Routine,0,No,17
V0005901,2025-09-05,R010,Rana Ashraf,D0242,Dr. Mariam Emad,Gyna,Maadi ,C,Completed,Sample Accepted,Educational,2,No,17
V0005902,2025-09-05,R011,Mohamed Saad,D0293,Dr. Aya Samir,Internal,Nasr City,B,Completed,Sample Accepted,Routine,0,Yes,17
V0005903,2025-09-05,R011,Mohamed Saad,D0275,Dr. Mostafa Saad,Pedia,Nasr City,B,Completed,Follow-up,Routine,0,No,7
V0005904,2025-09-05,R012,Nourhan Atef,D0329,Dr. Rana Ali,Pedia,Heliopolis,C,Rescheduled,Not Applicable,Follow-up,0,No,0
V0005905,2025-09-05,R012,Nourhan Atef,D0319,Dr. Mostafa Tarek,Internal,Heliopolis,C,Completed,Not Available,Routine,2,No,20
V0005906,2025-09-05,R013,Khaled Ibrahim,D0002,Dr. Rana Ali,Internal,Shebin El-Kom,A,Completed,Follow-up,Routine,2,No,12
V0005907,2025-09-05,R013,Khaled Ibrahim,D0014,Dr. Nour Wael,Pedia,Shebin El-Kom,B,Completed,Sample Accepted,Follow-up,0,Yes,23
V0005908,2025-09-05,R014,Aya Magdy,D0122,Dr. Nour Nabil,Pedia,Tanta,A,Completed,Sample Accepted,Educational,1,No,25
V0005909,2025-09-05,R014,Aya Magdy,D0102,Dr. Mostafa Emad,Internal,Tanta,C,Completed,Follow-up,Launch,1,Yes,24
V0005910,2025-09-05,R014,Aya Magdy,D0119,Dr. Mahmoud Saad,Gyna,Tanta,A,Completed,Follow-up,Educational,2,Yes,23
V0005911,05/09/2025,R015,Amr Fathy,D0194,Dr. Rana Adel,Pedia,Shubra El Kheima,A,Completed,No Interest,Launch,2,No,27
V0005912,2025-09-05,R015,Amr Fathy,D0188,Dr. Mahmoud Wael,Pedia,Shubra El Kheima,C,Completed,Follow-up,Follow-up,0,No,9
V0005913,2025-09-05,R016,Salma Osama,D0290,Dr. Aya Fathy,Pedia,Nasr City,C,Completed,Interested,Launch,1,Yes,16
V0005914,2025-09-05,R016,Salma Osama,D0306,Dr. Mariam Fathy,Pedia,Nasr City,C,Completed,Follow-up,Launch,1,Yes,17
V0005915,2025-09-08,R001,Ahmed Hassan,D0024,Dr. Nour Wael,Internal,Shebin El-Kom,C,Cancelled,Not Applicable,Educational,0,No,0
V0005916,2025-09-08,R001,Ahmed Hassan,D0027,Dr. Mina Nabil,Gyna,Shebin El-Kom,C,Completed,Interested,Educational,2,Yes,18
V0005917,2025-09-08,R002,Mona Samir,D0042,Dr. Mostafa Wael,Pedia,Menouf,B,Completed,Sample Accepted,Educational,0,No,8
V0005918,2025-09-08,R002,Mona Samir,D0031,Dr. Rana Ali,Internal,Menouf,B,Completed,Follow-up,Launch,0,No,8
V0005919,2025-09-08,R003,Karim Hany,D0055,Dr. Mahmoud Fathy,Gyna,Ashmoun,B,Rescheduled,Not Applicable,Launch,0,No,0
V0005920,2025-09-08,R003,Karim Hany,D0068,Dr. Mohamed Nabil,Internal,Ashmoun,C,Completed,Interested,Educational,0,Yes,24
V0005921,2025-09-08,R004,Sara Mostafa,D0094,Dr. Aya Samir,Internal,Sadat City,A,Completed,Sample Accepted,Routine,1,Yes,30
V0005922,2025-09-08,R004,Sara Mostafa,D0087,Dr. Rana Wael,Gyna,Sadat City,C,Completed,Interested,Launch,0,No,12
V0005923,2025-09-08,R004,Sara Mostafa,D0098,Dr. Mahmoud Ali,Internal,Sadat City,A,Completed,Sample Accepted,Launch,1,Yes,11
V0005924,2025-09-08,R005,Mahmoud Tarek,D0118,Dr. Mariam Wael,Pedia,Tanta,A,Completed,Follow-up,Routine,1,Yes,6
V0005925,2025-09-08,R005,Mahmoud Tarek,D0119,Dr. Mahmoud Saad,Gyna,Tanta,A,Cancelled,Not Applicable,Routine,0,No,0
V0005926,2025-09-08,R006,Nada Wael,D0149,Dr. Aya Ali,Gyna,El Mahalla El Kubra,B,Cancelled,Not Applicable,Launch,0,No,0
V0005927,2025-09-08,R006,Nada Wael,D0137,Dr. Mahmoud Wael,Internal,El Mahalla El Kubra,C,Completed,Interested,Launch,1,Yes,24
V0005928,2025-09-08,R007,Mostafa Adel,D0181,Dr. Mina Ali,Internal,Benha,B,Completed,Not Available,Educational,2,No,14
V0005929,2025-09-08,R007,Mostafa Adel,D0183,Dr. Aya Saad,INTERNAL,Benha,A,Completed,Sample Accepted,Follow-up,2,No,15
V0005930,2025-09-08,R007,Mostafa Adel,D0169,Dr. Mina Adel,Internal,Benha,B,Completed,Sample Accepted,Launch,3,Yes,18
V0005931,2025-09-08,R008,Yara Emad,D0205,Dr. Mina Saad,Pediatrics,Shubra El Kheima,B,Completed,Follow-up,Routine,1,Yes,14
V0005932,2025-09-08,R008,Yara Emad,D0213,Dr. Mina Ali,Internal,Shubra El Kheima,B,Completed,No Interest,Educational,1,No,8
V0005933,2025-09-08,R008,Yara Emad,D0193,Dr. Mina Hassan,Gyna,Shubra El Kheima,B,Completed,Interested,Routine,2,No,22
V0005934,2025-09-08,R009,Hossam Ali,D0228,Dr. Sara Hassan,Internal Med,Qalyub,C,Completed,Interested,Follow-up,0,No,5
V0005935,2025-09-08,R009,Hossam Ali,D0219,Dr. Mariam Wael,Pedia,Qalyub,C,Cancelled,Not Applicable,Educational,0,No,0
V0005936,2025-09-08,R010,Rana Ashraf,D0242,Dr. Mariam Emad,Gyna,Maadi,C,Completed,Follow-up,Educational,0,Yes,16
V0005937,2025-09-08,R010,Rana Ashraf,D0241,Dr. Mina Hassan,INTERNAL,Maadi,C,Completed,Follow-up,Educational,0,No,24
V0005938,2025-09-08,R010,Rana Ashraf,D0243,Dr. Sara Wael,Gyna,Maadi,C,Completed,Interested,Routine,0,No,21
V0005939,2025-09-08,R011,Mohamed Saad,D0305,Dr. Ahmed Adel,Internal,Nasr City,C,Completed,Sample Accepted,Follow-up,1,Yes,21
V0005940,2025-09-08,R011,Mohamed Saad,D0285,Dr. Mostafa Samir,INTERNAL,Nasr City,B,Completed,Not Available,Educational,0,No,9
V0005941,08/09/2025,R011,Mohamed Saad,D0287,Dr. Sara Adel,Gyna,Nasr City,B,Completed,Sample Accepted,Launch,0,Yes,22
V0005942,2025-09-08,R011,Mohamed Saad,D0301,Dr. Mostafa Saad,Pedia,Nasr City,A,Completed,Interested,Follow-up,3,No,19
V0005943,2025-09-08,R012,Nourhan Atef,D0337,Dr. Ahmed Nabil,Gyna,Heliopolis,B,Completed,No Interest,Educational,2,No,19
V0005944,2025-09-08,R012,Nourhan Atef,D0314,Dr. Mariam Tarek,Pedia,Heliopolis,B,Completed,No Interest,Educational,1,No,20
V0005945,2025-09-08,R013,Khaled Ibrahim,D0007,Dr. Mahmoud Adel,Internal,Shebin El-Kom,C,Rescheduled,Not Applicable,Educational,0,No,0
V0005946,2025-09-08,R013,Khaled Ibrahim,D0013,Dr. Mohamed Emad,Gyna,Shebin El-Kom,C,Completed,Follow-up,Launch,2,Yes,24
V0005947,2025-09-08,R015,Amr Fathy,D0214,Dr. Sara Adel,Internal,Shubra El Kheima,A,Completed,Follow-up,Educational,1,Yes,21
V0005948,2025-09-08,R015,Amr Fathy,D0216,Dr. Mariam Emad,Internal,Shubra El Kheima,C,Completed,Interested,Routine,0,Yes,27
V0005949,2025-09-08,R016,Salma Osama,D0291,Dr. Nour Ali,Internal,Nasr City,A,Completed,No Interest,Educational,2,No,15
V0005950,2025-09-08,R016,Salma  Osama,D0287,Dr. Sara Adel,Gyna,Nasr City,B,Completed,Follow-up,Launch,0,Yes,5
V0005951,2025-09-09,R001,Ahmed Hassan,D0024,Dr. Nour Wael,Internal,Shebin El-Kom,C,Completed,Interested,Educational,0,No,7
V0005952,2025-09-09,R001,Ahmed Hassan,D0010,Dr. Aya Saad,Internal,Shebin El-Kom,C,Completed,Interested,Launch,2,Yes,14
V0005953,2025-09-09,R001,Ahmed Hassan,D0026,Dr. Mostafa Ali,Internal,Shebin El-Kom,B,Completed,No Interest,Launch,0,No,13
V0005954,2025-09-09,R003,Karim Hany,D0066,Dr. Sara Ali,Gyna,Ashmoun,B,Completed,Sample Accepted,Follow-up,2,Yes,5
V0005955,2025-09-09,R003,KARIM HANY,D0061,Dr. Aya Adel,Internal,Ashmoun,A,Completed,Follow-up,Educational,3,No,9
V0005956,2025-09-09,R004,Sara Mostafa,D0075,Dr. Ahmed Hassan,Internal,Sadat City,A,Completed,Interested,Educational,1,No,12
V0005957,2025-09-09,R004,Sara Mostafa,D0077,Dr. Mohamed Nabil,Pedia,SADAT CITY,A,Completed,No Interest,Educational,1,No,19
V0005958,2025-09-09,R004,Sara Mostafa,D0094,Dr. Aya Samir,Internal,Sadat City,A,Completed,Interested,Launch,3,No,7
V0005959,2025-09-09,R004,Sara Mostafa,D0079,Dr. Nour Emad,Pedia,Sadat City,B,Completed,No Interest,Follow-up,1,No,21
V0005960,2025-09-09,R005,Mahmoud Tarek,D0101,Dr. Mostafa Hassan,Internal,Tanta,B,Completed,Sample Accepted,Educational,0,Yes,23
V0005961,2025-09-09,R005,Mahmoud Tarek,D0106,Dr. Rana Adel,Internal,Tanta,C,Completed,Sample Accepted,Follow-up,1,Yes,17
V0005962,2025-09-09,R006,Nada Wael,D0150,Dr. Aya Tarek,Pedia,El Mahalla El Kubra,A,Completed,Interested,Routine,0,Yes,19
V0005963,2025-09-09,R006,Nada Wael,D0144,Dr. Sara Saad,Internal,El Mahalla El Kubra,B,Completed,Follow-up,Follow-up,0,No,13
V0005964,2025-09-09,R006,Nada Wael,D0149,Dr. Aya Ali,Gyna,EL MAHALLA EL KUBRA,B,Completed,Interested,Follow-up,0,Yes,19
V0005965,2025-09-09,R006,Nada Wael,D0133,Dr. Mostafa Ali,Internal,El Mahalla El Kubra,B,Completed,Sample Accepted,Routine,0,Yes,17
V0005966,2025-09-09,R007,Mostafa Adel,D0176,Dr. Mohamed Adel,Pedia,Benha,C,Completed,Interested,Educational,0,No,15
V0005967,2025-09-09,R007,Mostafa Adel,D0178,Dr. Nour Ali,Gyna,Benha,B,Completed,Interested,Educational,0,Yes,13
V0005968,2025-09-09,R007,Mostafa Adel,D0159,Dr. Ahmed Saad,Internal,Benha,C,Completed,Follow-up,Launch,1,Yes,21
V0005969,2025-09-09,R008,Yara Emad,D0207,Dr. Ahmed Adel,Internal,Shubra El Kheima,C,Completed,Interested,Follow-up,1,No,9
V0005970,2025-09-09,R008,Yara Emad,D0189,Dr. Mina Saad,Gyna,Shubra El Kheima,B,Completed,Sample Accepted,Routine,0,No,29
V0005971,2025-09-09,R009,Hossam Ali,D0229,Dr. Mostafa Adel,Pedia,Qalyub,A,Completed,Sample Accepted,Routine,3,No,18
V0005972,2025-09-09,R009,Hossam Ali,D0223,Dr. Aya Ali,Gyna,Qalyub,C,Completed,Interested,Follow-up,0,Yes,16
V0005973,2025-09-09,R010,Rana Ashraf,D0272,Dr. Mostafa Adel,Gyna,Maadi,B,Completed,Follow-up,Launch,0,No,24
V0005974,09-Sep-2025,R010,Rana Ashraf,D0258,Dr. Mina Nabil,Pedia,Maadi,A,Completed,Sample Accepted,Educational,3,Yes,5
V0005975,2025-09-09,R010,Rana Ashraf,D0251,Dr. Mostafa Hassan,Internal,Maadi,A,Completed,Interested,Follow-up,2,Yes,26
V0005976,2025-09-09,R010,Rana Ashraf,D0255,Dr. Mohamed Fathy,Internal Med,Maadi,C,Cancelled,Not Applicable,Educational,0,No,0
V0005977,2025-09-09,R011,Mohamed Saad,D0277,Dr. Rana Samir,Internal,Nasr City,A,Cancelled,Not Applicable,Follow-up,0,No,0
V0005978,2025-09-09,R011,Mohamed Saad,D0297,Dr. Nour Nabil,Pedia,Nasr City,A,Completed,Not Available,Routine,0,No,22
V0005979,2025-09-09,R011,Mohamed Saad,D0281,Dr. Mina Samir,Gyna,Nasr City,C,Cancelled,Not Applicable,Routine,0,No,0
V0005980,2025-09-09,R011,Mohamed Saad,D0280,Dr. Mahmoud Samir,Internal,Nasr City,C,Completed,Follow-up,Educational,1,No,17
V0005981,2025-09-09,R012,Nourhan Atef,D0330,Dr. Rana Emad,Pedia,Heliopolis,C,Completed,Sample Accepted,Educational,1,No,12
V0005982,2025-09-09,R012,Nourhan Atef,D0338,Dr. Rana Samir,Internal,Heliopolis,C,Completed,Interested,Launch,1,Yes,21
V0005983,2025-09-09,R012,Nourhan Atef,D0309,Dr. Rana Adel,Internal,Heliopolis,B,Completed,Interested,Routine,0,Yes,23
V0005984,2025-09-09,R013,Khaled Ibrahim,D0008,Dr. Mahmoud Nabil,Pedia,Shebin El-Kom,C,Completed,Interested,Educational,0,No,15
V0005985,2025-09-09,R013,Khaled Ibrahim,D0015,Dr. Aya Tarek,Pedia,Shebin El-Kom,B,Completed,Interested,Follow-up,0,Yes,25
V0005986,2025-09-09,R013,Khaled Ibrahim,D0014,Dr. Nour Wael,Pedia,Shebin El-Kom,B,Completed,Interested,Routine,0,No,16
V0005987,2025-09-09,R013,Khaled Ibrahim,D0021,Dr. Mostafa Ali,Gyna,Shebin El-Kom,C,Completed,Interested,Routine,0,No,22
V0005988,09/09/2025,R015,Amr Fathy,D0190,Dr. Ahmed Samir,Internal,Shubra El Kheima,B,Completed,Follow-up,Follow-up,0,No,20
V0005989,2025-09-09,R015,Amr Fathy,D0191,Dr. Mina Adel,gyna ,Shubra El Kheima,B,Completed,Interested,Routine,1,No,20
V0005990,2025-09-09,R015,Amr Fathy,D0195,Dr. Aya Ali,Pedia,Shubra El Kheima,C,Completed,Follow-up,Educational,3,No,15
V0005991,2025-09-09,R015,Amr Fathy,D0218,Dr. Rana Ali,Internal,Shubra El Kheima,A,Completed,Interested,Educational,0,Yes,16
V0005992,2025-09-09,R016,Salma Osama,D0283,Dr. Ahmed Saad,Pedia,Nasr City,A,Completed,Interested,Routine,1,No,21
V0005993,2025-09-09,R016,Salma Osama,D0289,Dr. Ahmed Adel,Internal,Nasr City,B,Completed,Not Available,Routine,0,No,20
V0005994,2025-09-09,R016,Salma Osama,D0286,Dr. Aya Saad,Internal,Nasr City,A,Completed,Not Available,Launch,0,No,12
V0005995,2025-09-10,R001,Ahmed Hassan,D0010,Dr. Aya Saad,Internal,Shebin El-Kom,C,Completed,Follow-up,Follow-up,1,Yes,22
V0005996,2025-09-10,R001,Ahmed Hassan,D0026,Dr. Mostafa Ali,Internal,Shebin El-Kom,B,Completed,Interested,Routine,1,Yes,16
V0005997,2025-09-10,R001,Ahmed Hassan,D0004,Dr. Rana Emad,Pedia,Shebin El-Kom,C,Completed,Interested,Routine,0,No,22
V0005998,2025-09-10,R003,Karim Hany,D0068,Dr. Mohamed Nabil,Internal,Ashmoun,C,Rescheduled,Not Applicable,Routine,0,No,0
V0005999,2025-09-10,R003,Karim Hany,D0055,Dr. Mahmoud Fathy,Gyna,Ashmoun,B,Completed,No Interest,Educational,1,No,15
V0006000,2025-09-10,R003,Karim Hany,D0065,Dr. Nour Samir,Gyna,Ashmoun,A,Completed,Interested,Routine,3,Yes,10
V0006001,2025-09-10,R004,Sara Mostafa,D0096,Dr. Mostafa Hassan,Internal,Sadat City ,B,Completed,Sample Accepted,Educational,1,Yes,17
V0006002,2025-09-10,R004,Sara Mostafa,D0098,Dr. Mahmoud Ali,Internal,Sadat City,A,Completed,No Interest,Follow-up,3,No,22
